1540818	+	159	gap_sense	1000	91	1000	1000
1547134	+	1347	gene_antisense	1000	1000	1000	1000
1547605	+	677	gap_sense	471	1000	826	1000
1552603	+	389	gene_antisense	1000	1000	1000	1000
1565009	+	2378	gene_sense	1000	1000	1000	1000
1576753	+	260	gene_antisense	1000	1000	1000	1000
1580539	+	684	gap_sense	1000	1000	1000	1000
1582172	+	76	gene_sense_leadless	1000	1000	1000	1000
1584514	+	367	gene_sense	1000	1000	1000	1000
1586614	-	91	gene_sense	623	1000	1000	1000
1587237	+	99	gene_antisense	1000	623	1000	1000
1588488	-	910	gene_sense_leadless	1000	1000	1000	1000
1590355	+	550	gap_sense	1000	1000	1000	1000
1591472	+	371	gene_sense	1000	1000	1000	1000
1593508	+	956	gap_sense	1000	1000	1000	1000
1594048	+	108	gene_sense_leadless	540	1000	1000	1000
1597781	+	261	gene_sense	1000	1000	1000	1000
1599664	+	527	gene_sense_leadless	1000	73	1000	1000
1603956	+	107	gene_antisense	1000	1000	1000	853
1604809	-	323	gap_sense	1000	1000	1000	1000
1606369	+	88	gap_sense	1000	1000	1000	1000
1611409	+	416	gap_sense	1000	1000	1000	1000
1613047	-	721	gap_sense	215	1000	1000	1000
1613262	+	976	gap_sense	1000	1000	1000	1000
1617313	-	153	gene_sense	530	1000	1000	1000
1617843	+	1008	gene_sense_leadless	1000	1000	1000	1000
1619797	+	251	gene_sense_leadless	1000	1000	1000	1000
1622677	-	582	gene_sense	1000	1000	1000	1000
1623694	-	326	gene_sense	1000	1000	1000	1000
1630235	-	310	gap_sense	1000	70	1000	1000
1634993	+	718	gap_sense	1000	1000	1000	1000
1642413	-	181	gene_sense	1000	1000	1000	1000
1644376	-	195	gene_sense	651	95	1000	1000
1645027	+	348	gene_antisense	1000	556	1000	1000
1646264	+	427	gene_sense	1000	1000	1000	1000
1656757	-	355	gap_sense	1000	1000	1000	1000
1660483	+	209	gene_sense	666	391	1000	1000
1666103	-	1163	gap_sense	1000	1000	1000	1000
1666926	+	683	gap_sense	1000	823	1000	1000
1669220	+	618	gap_sense	1000	1000	1000	1000
1673446	+	597	gene_sense_leadless	1000	1000	1000	1000
1674603	+	122	gene_sense	1000	1000	1000	1000
1677541	+	193	gene_sense	594	1000	1000	1000
1678558	+	539	gene_sense_leadless	1000	1000	1000	1000
1681972	-	437	gene_sense_leadless	1000	1000	1000	1000
1686316	+	175	gene_sense	1000	1000	1000	1000
1687947	+	1297	gene_sense_leadless	1000	1000	1000	1000
1692652	+	572	gene_sense	1000	1000	1000	1000
1697816	-	580	gene_antisense	1000	1000	1000	1000
1703027	+	527	gap_sense	1000	1000	1000	1000
1708658	-	97	gap_sense	1000	1000	1000	1000
1710712	+	387	gap_sense	1000	1000	1000	1000
1712314	+	517	gene_sense	1000	1000	1000	1000
1717618	-	159	gene_sense_leadless	299	1000	1000	1000
1717917	+	142	gene_sense	1000	299	1000	1000
1722299	+	149	gene_antisense	1000	1000	1000	1000
1733616	+	490	gene_sense_leadless	1000	1000	1000	1000
1735514	+	11993	gap_sense	1000	1000	1000	1000
1736296	+	1973	gap_sense	782	1000	1000	1000
1742250	+	590	gene_sense_leadless	1000	1000	1000	1000
1745024	+	640	gap_sense	1000	1000	1000	1000
1747698	+	388	gap_sense	497	1000	1000	1000
1749892	-	527	gene_antisense	1000	1000	1000	1000
1753721	-	87	gene_antisense	1000	1000	1000	1000
1763640	+	291	gene_sense	206	1000	1000	1000
1764776	+	238	gene_sense	1000	1000	1000	1000
1773839	-	247	gap_sense	973	889	1000	1000
1774728	-	844	gap_sense	1000	1000	1000	889
1782734	-	923	gap_sense	1000	1000	1000	1000
1783654	+	272	gene_antisense	1000	1000	1000	1000
1786231	+	480	gene_antisense	441	1000	1000	1000
1790207	+	244	gap_sense	1000	1000	1000	1000
1793899	-	285	gap_sense	816	1000	1000	1000
1794715	+	1115	gap_sense	1000	1000	1000	1000
1798301	+	220	gene_sense_leadless	1000	1000	1000	1000
1799572	+	383	gap_sense	1000	56	1000	1000
1802561	-	58	gene_antisense	745	1000	1000	1000
1806187	+	236	gap_sense	257	1000	1000	1000
1809254	+	63	gene_sense	1000	1000	1000	1000
1810192	+	1457	gap_sense	1000	1000	1000	1000
1815317	+	824	gene_sense	1000	1000	879	1000
1816196	+	511	gene_sense_leadless	879	1000	1000	1000
1825935	-	719	gap_sense	1000	643	1000	1000
1830568	-	561	gene_sense_leadless	1000	341	1000	1000
1833500	+	2921	gap_sense	1000	1000	1000	1000
1836095	-	399	gene_antisense	1000	1000	1000	1000
1837019	+	486	gap_sense	1000	1000	1000	1000
1842395	+	846	gap_sense	1000	80	1000	1000
1844262	+	228	gene_sense	555	613	1000	1000
1848447	-	1202	gene_sense	804	1000	1000	1000
1850088	+	246	gene_antisense	206	1000	1000	1000
1851998	+	3657	gene_antisense	1000	1000	1000	1000
1853867	+	141	gene_sense	1000	1000	1000	1000
1855714	+	1046	gap_sense	1000	1000	1000	1000
1856817	+	206	gene_sense	462	1000	1000	1000
1859366	-	77	gene_antisense	418	404	1000	1000
1862432	-	318	gene_sense	1000	1000	1000	1000
1865598	+	159	gene_sense	1000	1000	1000	1000
1870517	-	102	gene_antisense	784	1000	1000	1000
1871301	+	111	gene_sense	1000	784	858	1000
1891199	+	353	gap_sense	555	1000	1000	1000
1896874	+	222	gene_sense	1000	1000	1000	1000
1898238	-	126	gap_sense	1000	1000	1000	1000
1901183	+	736	gene_sense	1000	1000	1000	1000
1902389	+	97	gap_sense	578	1000	1000	1000
1910295	+	287	gene_sense	1000	1000	1000	1000
1916585	+	81	gene_sense	629	1000	1000	1000
1918487	+	141	gene_sense	725	1000	1000	1000
1921549	+	1061	gene_sense_leadless	1000	1000	1000	1000
1923753	+	1051	gap_sense	1000	1000	1000	1000
1929888	-	958	gene_sense	1000	1000	1000	1000
1933139	-	80	gene_sense	1000	1000	1000	1000
1934806	+	854	gap_sense	751	1000	1000	1000
1936418	+	335	gene_sense	1000	1000	1000	1000
1937189	+	211	gene_sense	561	1000	886	1000
1938075	+	342	gene_sense	886	1000	1000	1000
1939834	+	73	gene_sense	1000	1000	1000	1000
1947650	-	137	gene_sense_leadless	1000	1000	1000	1000
1951758	-	190	gene_sense_leadless	1000	1000	1000	822
1953133	-	149	gene_antisense	1000	1000	1000	1000
1956775	+	438	gene_antisense	1000	1000	1000	1000
1957645	+	242	gap_sense	1000	281	1000	1000
1959798	-	251	gene_sense_leadless	876	689	1000	1000
1960674	+	2303	gap_antisense	1000	1000	1000	1000
1963952	-	57	gene_sense	1000	1000	1000	1000
1965583	+	2961	gap_sense	1000	1000	1000	1000
1968973	+	409	gap_sense	1000	1000	1000	1000
1971534	+	124	gene_antisense	631	1000	1000	1000
1973642	+	294	gene_sense	1000	1000	1000	1000
1975838	+	102	gene_sense	1000	242	829	1000
1977881	-	494	gene_sense	1000	1000	1000	1000
1998522	-	127	gene_sense_leadless	421	1000	1000	1000
1998943	+	498	gap_antisense	1000	1000	1000	1000
2000567	+	274	gap_sense	1000	1000	1000	1000
2002625	+	312	gap_sense	1000	1000	1000	1000
2003893	+	208	gene_sense	1000	1000	1000	1000
2006567	+	1486	gap_sense	1000	1000	1000	1000
2007773	-	71	gene_sense_leadless	1000	1000	1000	1000
2008937	+	153	gene_sense	1000	1000	1000	1000
2012798	+	181	gene_antisense	1000	140	1000	1000
2014510	-	247	gap_sense	1000	1000	1000	1000
2017608	+	798	gap_sense	302	1000	1000	1000
2024781	+	125	gap_sense	704	1000	1000	1000
2026252	-	73	gene_antisense	502	458	1000	1000
2028331	+	100	gap_sense	1000	1000	1000	1000
2030684	+	2320	gap_sense	811	1000	1000	1000
2032068	+	302	gap_sense	1000	1000	1000	1000
2035281	+	220	gene_sense	654	849	1000	1000
2039840	+	179	gene_sense	719	1000	1000	1000
2040867	+	98	gene_sense	1000	306	1000	1000
2047601	+	2390	gap_antisense	1000	1000	1000	1000
2048912	-	36	gene_antisense	1000	1000	1000	1000
2052973	+	701	gene_sense	1000	1000	1000	1000
2053599	+	176	gene_sense	626	1000	1000	1000
2056334	-	8218	gap_sense	1000	1000	1000	1000
2056486	+	133	gap_sense	521	137	1000	1000
2057462	+	936	gap_sense	1000	1000	1000	1000
2062756	-	628	gap_sense	1000	1000	1000	1000
2069087	+	167	gene_sense_leadless	1000	1000	1000	1000
2073848	+	712	gap_sense	1000	1000	910	1000
2075616	+	2285	gene_sense	1000	1000	1000	1000
2077941	-	410	gene_antisense	307	1000	1000	1000
2079813	-	196	gap_sense	1000	1000	1000	1000
2081561	+	260	gene_antisense	794	1000	1000	1000
2092229	-	120	gap_sense	1000	1000	1000	1000
2096629	-	2077	gap_sense	1000	1000	1000	1000
2096767	+	3064	gap_sense	1000	1000	1000	1000
2097355	+	165	gene_sense_leadless	471	226	1000	1000
2102789	-	760	gene_sense	1000	305	1000	1000
2104114	-	365	gene_sense_leadless	796	792	1000	1000
2106756	+	667	gene_sense	1000	59	1000	1000
2109551	+	226	gene_sense_leadless	423	1000	1000	1000
2111369	-	185	gene_sense	1000	1000	1000	1000
2120734	-	637	gap_sense	1000	269	1000	1000
2121883	-	183	gene_sense	1000	1000	1000	880
2125236	+	535	gap_sense	1000	110	974	1000
2126210	+	346	gene_sense	1000	1000	1000	1000
2128217	-	586	gene_antisense	1000	1000	1000	1000
2133681	-	104	gene_sense	1000	479	1000	1000
2134160	-	3787	gene_sense	1000	1000	1000	1000
2136541	+	4483	gene_sense	406	1000	1000	1000
2139718	+	1641	gap_sense	1000	1000	1000	1000
2141918	-	357	gap_sense	1000	1000	1000	1000
2142390	+	154	gap_sense	1000	1000	1000	1000
2144947	+	354	gene_sense_leadless	1000	1000	1000	931
2145878	-	2223	gene_sense	1000	1000	1000	1000
2146841	-	393	gene_sense	1000	799	940	963
2150841	+	1907	gap_sense	1000	1000	1000	1000
2158089	-	519	gap_sense	1000	1000	1000	1000
2171576	-	788	gap_sense	1000	1000	1000	1000
2171669	+	204	gene_sense	1000	93	1000	1000
2175240	+	264	gene_sense	1000	1000	1000	1000
2177094	+	2965	gene_sense_leadless	1000	1000	1000	1000
2181828	-	564	gene_sense	1000	1000	1000	1000
2183379	+	1170	gene_sense_leadless	1000	1000	1000	1000
2190270	-	419	gene_antisense	1000	1000	1000	1000
2193624	+	152	gene_sense	1000	1000	1000	1000
2195213	-	896	gene_sense	1000	1000	1000	1000
2195996	+	68	gene_sense_leadless	1000	160	1000	1000
2197695	+	352	gene_antisense	1000	1000	1000	1000
2200494	-	256	gap_sense	1000	1000	1000	1000
2201255	+	1638	gene_antisense	1000	1000	1000	1000
2204232	-	520	gene_antisense	1000	1000	1000	1000
2219259	-	151	gene_sense_leadless	308	1000	1000	1000
2219567	+	203	gap_sense	1000	1000	1000	1000
2220888	+	215	gap_sense	1000	1000	1000	1000
2223341	-	94	gap_sense	223	816	974	1000
2224157	-	1134	gap_sense	1000	1000	1000	1000
2226219	+	207	gap_sense	1000	110	1000	1000
2228684	+	156	gene_sense_leadless	1000	110	1000	1000
2231660	+	1428	gap_sense	626	1000	1000	1000
2232687	+	280	gap_antisense	404	1000	1000	990
2238119	+	128	gap_sense	1000	1000	870	1000
2238989	+	490	gap_sense	1000	1000	1000	1000
2240130	+	471	gap_sense	1000	1000	1000	1000
2251915	-	183	gap_sense	1000	1000	1000	1000
2254139	-	901	gene_antisense	1000	1000	1000	1000
2256436	-	6433	gene_sense_leadless	1000	1000	1000	1000
2258053	+	924	gene_sense	1000	1000	1000	1000
2263080	-	123	gene_sense_leadless	318	555	1000	1000
2267510	-	185	gene_sense	1000	1000	1000	1000
2270248	-	88	gene_sense_leadless	1000	1000	1000	1000
2270462	+	156	gap_antisense	1000	214	1000	1000
2278969	-	1260	gap_sense	1000	1000	1000	1000
2279113	+	525	gap_sense	1000	144	1000	1000
2281090	-	201	gene_sense_leadless	212	1000	1000	1000
2281302	+	151	gene_sense_leadless	1000	212	1000	1000
2283720	-	167	gene_sense	1000	1000	1000	1000
2307203	-	400	gap_sense	500	448	1000	1000
2309166	-	275	gene_sense	1000	1000	1000	1000
2313060	-	1787	gap_sense	1000	1000	1000	1000
2317093	-	381	gene_sense_leadless	1000	1000	1000	1000
2320761	-	156	gene_sense_leadless	1000	1000	1000	1000
2326390	-	266	gene_sense	445	427	1000	1000
2326952	+	587	gene_sense_leadless	1000	135	1000	1000
2329926	+	73	gene_antisense	1000	1000	1000	1000
2331006	+	1005	gene_sense	1000	1000	1000	1000
2331529	+	66	gene_antisense	523	553	1000	1000
2334008	-	3814	gene_sense	1000	1000	1000	1000
2344336	+	158	gap_sense	1000	1000	1000	1000
2353325	-	4989	gap_sense	1000	1000	1000	1000
2356685	-	573	gene_sense_leadless	1000	1000	1000	1000
2359821	-	432	gene_antisense	353	1000	1000	1000
2360174	+	417	gap_sense	1000	353	1000	1000
2364247	-	100	gene_sense	1000	542	1000	1000
2366955	+	239	gap_sense	1000	1000	1000	1000
2368216	+	158	gene_sense	1000	1000	1000	1000
2370865	-	2181	gap_sense	1000	1000	1000	1000
2372430	-	193	gene_sense	1000	1000	1000	1000
2375392	-	68	gene_sense	700	945	1000	1000
2376427	+	197	gap_sense	335	90	1000	1000
2379782	-	470	gap_sense	1000	1000	1000	1000
2380934	-	71	gene_sense	1000	80	1000	1000
2386301	+	509	gene_sense_leadless	1000	1000	1000	1000
2388520	+	1007	gap_sense	1000	1000	1000	1000
2391197	-	221	gene_sense_leadless	807	1000	1000	1000
2392004	+	275	gene_antisense	1000	1000	1000	1000
2393403	+	395	gap_sense	1000	78	1000	1000
2395248	-	525	gap_sense	1000	54	1000	1000
2401735	-	125	gap_sense	1000	992	1000	1000
2402727	-	608	gene_sense_leadless	1000	1000	1000	1000
2404556	-	788	gap_sense	1000	1000	1000	1000
2406026	-	1110	gap_sense	1000	823	1000	1000
2406849	-	1025	gene_sense	1000	1000	1000	823
2409615	+	248	gap_antisense	1000	1000	1000	1000
2409633	-	1032	gap_sense	1000	1000	1000	1000
2415178	-	772	gene_sense	1000	1000	1000	1000
2417751	-	80	gene_sense	1000	1000	1000	1000
2420608	-	79	gene_sense	1000	1000	1000	1000
2423176	-	1915	gap_sense	1000	1000	1000	1000
2424855	-	437	gap_sense	1000	55	1000	1000
2429909	-	184	gap_sense	1000	1000	1000	1000
2432917	+	311	gap_sense	1000	1000	1000	1000
2434663	-	556	gap_sense	1000	1000	1000	1000
2441728	-	328	gene_sense_leadless	1000	1000	1000	1000
2443307	+	379	gap_sense	360	1000	1000	1000
2445370	-	1197	gap_sense	1000	56	1000	1000
2448120	+	644	gap_sense	1000	118	1000	1000
2450547	-	271	gene_sense	1000	1000	1000	1000
2453333	-	1844	gap_sense	1000	1000	1000	1000
2456751	-	253	gene_sense_leadless	1000	1000	1000	1000
2456909	+	2360	gene_sense_leadless	1000	1000	1000	1000
2460326	-	103	gene_antisense	1000	1000	1000	1000
2463150	-	729	gap_sense	1000	1000	1000	1000
2464844	-	2201	gap_sense	1000	1000	1000	1000
2465005	+	79	gene_sense_leadless	1000	161	1000	810
2467648	-	163	gene_sense	500	422	1000	1000
2469391	-	3862	gap_sense	1000	186	1000	1000
2470630	+	343	gene_sense_leadless	1000	1000	1000	1000
2474678	-	592	gene_antisense	1000	247	1000	1000
2477157	-	319	gene_sense	1000	1000	1000	1000
2481879	+	355	gap_sense	1000	1000	1000	1000
2484592	+	655	gene_sense_leadless	1000	1000	1000	1000
2485281	+	256	gene_sense_leadless	689	1000	959	952
2486240	+	319	gap_sense	959	1000	1000	1000
2487481	+	164	gap_sense	1000	1000	1000	1000
2492355	-	724	gene_sense	1000	1000	1000	1000
2493750	-	971	gene_sense_leadless	1000	1000	1000	1000
2497025	-	492	gene_sense	661	1000	1000	1000
2498787	+	153	gap_sense	1000	404	1000	1000
2500827	-	20294	gap_antisense	1000	1000	1000	1000
2500931	+	109	gap_sense	1000	104	1000	1000
2505663	-	184	gene_sense	773	1000	1000	1000
2510550	-	1361	gene_sense	1000	1000	1000	1000
2511659	-	513	gene_sense_leadless	513	633	1000	1000
2512406	+	481	gap_sense	234	114	1000	1000
2516795	+	2049	gene_sense_leadless	1000	1000	1000	1000
2520589	+	141	gene_sense	1000	1000	1000	1000
2525383	+	103	gap_sense	1000	1000	1000	1000
2529395	-	276	gene_sense	1000	568	1000	1000
2529963	-	2052	gap_sense	1000	1000	1000	1000
2540659	+	140	gene_sense	583	1000	1000	1000
2545295	+	860	gap_sense	1000	1000	1000	1000
2546800	+	273	gene_antisense	1000	1000	1000	1000
2551530	+	799	gap_sense	1000	1000	1000	1000
2562963	+	1641	gene_sense	1000	1000	1000	1000
2565121	-	91	gap_sense	1000	1000	1000	1000
2566777	+	980	gap_sense	1000	1000	1000	1000
2569092	+	235	gene_sense_leadless	635	1000	1000	1000
2573787	+	328	gap_sense	762	1000	1000	1000
2575613	-	153	gap_sense	1000	1000	1000	1000
2578005	-	252	gene_sense	1000	591	1000	1000
2579186	-	242	gap_sense	1000	111	1000	1000
2580338	-	332	gap_sense	1000	1000	1000	1000
2582035	-	597	gene_sense	1000	1000	1000	1000
2585916	-	554	gene_sense_leadless	1000	1000	1000	1000
2588814	-	160	gene_sense_leadless	1000	1000	1000	1000
2599912	-	579	gene_sense	1000	1000	1000	1000
2602455	-	71	gene_sense	1000	1000	1000	1000
2603509	-	579	gap_sense	1000	126	1000	1000
2604329	+	218	gene_sense	1000	1000	1000	1000
2607021	+	117	gene_antisense	1000	1000	1000	1000
2608536	+	1034	gap_sense	1000	1000	1000	1000
2610793	+	501	gap_sense	1000	1000	1000	1000
2614113	-	190	gap_sense	1000	1000	1000	1000
2618981	-	603	gap_sense	1000	1000	1000	1000
2620254	+	861	gap_sense	1000	1000	1000	1000
2626205	-	587	gap_sense	1000	851	1000	1000
2627056	-	1292	gap_sense	1000	1000	1000	1000
2636975	-	154	gap_antisense	506	354	1000	1000
2639560	-	204	gap_sense	1000	1000	1000	1000
2641207	+	430	gap_sense	1000	1000	1000	1000
2643976	-	113	gene_sense	1000	292	1000	1000
2650046	-	675	gene_sense	1000	1000	1000	1000
2653137	-	171	gene_sense	1000	860	1000	1000
2654101	-	323	gene_sense	1000	451	1000	1000
2655231	+	328	gap_sense	1000	91	1000	935
2656166	-	3338	gap_sense	1000	1000	1000	1000
2664812	-	208	gene_sense	1000	1000	1000	1000
2680344	+	730	gap_sense	1000	322	1000	1000
2683197	-	272	gap_sense	1000	290	1000	1000
2684439	+	4146	gap_sense	1000	1000	1000	1000
2687859	+	273	gene_sense	1000	1000	1000	1000
2692176	+	29168	gap_sense	1000	1000	1000	1000
2692734	+	157	gap_sense	558	1000	1000	1000
2695867	+	622	gene_antisense	1000	1000	1000	1000
2697924	-	360	gene_antisense	1000	327	1000	1000
2703246	+	268	gene_antisense	1000	70	1000	844
2704090	-	246	gene_sense	1000	386	844	914
2706041	-	127	gene_antisense	1000	1000	1000	1000
2712653	-	237	gene_sense	1000	322	1000	1000
2719165	-	95	gene_antisense	1000	1000	1000	1000
2725487	-	166	gene_sense_leadless	636	1000	1000	1000
2726162	+	700	gap_sense	1000	1000	1000	1000
2728502	-	1811	gene_sense	1000	1000	1000	1000
2740505	-	2838	gap_sense	1000	1000	1000	1000
2744427	+	129	gene_antisense	1000	1000	1000	809
2745236	-	609	gap_sense	1000	498	1000	1000
2750265	-	293	gap_sense	1000	1000	1000	1000
2751582	-	222	gene_sense_leadless	1000	864	1000	1000
2752446	-	415	gene_antisense	1000	1000	1000	1000
2756757	-	1052	gap_sense	1000	60	1000	1000
2759551	-	1313	gap_sense	1000	90	1000	1000
2760751	+	776	gap_sense	1000	1000	1000	1000
2763823	-	633	gap_sense	1000	1000	1000	1000
2768160	-	152	gene_sense	836	775	1000	1000
2768996	+	146	gene_sense_leadless	1000	61	1000	1000
2772350	-	646	gap_sense	828	1000	1000	1000
2773178	+	367	gap_sense	1000	1000	1000	1000
2775293	+	284	gene_sense	1000	1000	1000	1000
2784089	-	631	gap_sense	1000	1000	1000	1000
2793689	+	55	gene_antisense	1000	1000	1000	1000
2808093	+	211	gene_sense_leadless	1000	1000	1000	1000
2810295	-	359	gene_sense	1000	1000	1000	1000
2812284	-	658	gap_sense	1000	338	1000	1000
2814915	-	853	gene_sense	1000	1000	1000	1000
2816297	-	118	gene_sense	1000	691	1000	1000
2816988	-	270	gene_sense	1000	1000	1000	1000
2822437	+	532	gap_sense	1000	1000	1000	1000
2824688	+	277	gene_sense_leadless	1000	1000	1000	1000
2828234	+	350	gap_antisense	1000	1000	1000	1000
2833765	-	452	gene_sense	1000	1000	1000	1000
2835389	-	441	gap_sense	1000	1000	1000	1000
2835772	+	302	gap_sense	282	383	1000	1000
2839940	-	205	gene_sense_leadless	1000	1000	1000	1000
2845348	-	13	gene_sense	1000	1000	1000	1000
2849508	-	2196	gap_sense	1000	1000	1000	1000
2850584	-	762	gene_sense_leadless	1000	1000	1000	1000
2854917	-	160	gene_sense_leadless	1000	1000	1000	1000
2859475	-	412	gene_sense	987	953	1000	1000
2864422	-	276	gene_sense_leadless	1000	1000	1000	1000
2868616	+	176	gene_sense_leadless	1000	1000	1000	835
2869451	-	301	gene_sense	1000	186	1000	1000
2877877	+	636	gene_sense	793	890	1000	1000
2881416	+	255	gap_sense	1000	1000	1000	1000
2882300	+	171	gene_sense_leadless	207	236	1000	1000
2884441	+	264	gap_sense	1000	1000	1000	1000
2886572	-	331	gene_antisense	1000	1000	1000	1000
2897835	-	332	gap_sense	1000	1000	1000	1000
2900658	-	1264	gene_sense	1000	1000	1000	1000
2906872	+	126	gene_sense	1000	99	1000	895
2910222	-	297	gap_sense	1000	712	1000	1000
2912114	+	179	gene_antisense	375	772	1000	1000
2913416	+	125	gene_antisense	1000	1000	1000	1000
2915783	-	548	gap_sense	552	486	1000	1000
2916335	+	540	gap_sense	1000	51	1000	1000
2917822	+	1786	gap_sense	1000	1000	1000	1000
2919609	-	57	gene_antisense	1000	1000	1000	1000
2922992	+	59	gene_sense	1000	1000	1000	1000
2926309	+	230	gap_sense	807	283	1000	1000
2930080	+	630	gene_sense_leadless	1000	1000	1000	1000
2931603	-	930	gap_sense	1000	1000	1000	1000
2934963	+	374	gap_sense	1000	867	1000	1000
2939681	+	150	gene_antisense	1000	1000	1000	1000
2943315	-	178	gap_sense	1000	668	1000	1000
2945340	+	180	gene_sense_leadless	1000	1000	1000	888
2946228	-	246	gene_sense	1000	1000	888	1000
2949549	+	4666	gap_sense	1000	1000	1000	1000
2952063	-	46	gene_sense	1000	977	1000	1000
2953040	-	1164	gap_sense	1000	1000	1000	1000
2957350	+	172	gene_sense	1000	1000	1000	1000
2959259	-	567	gap_sense	1000	602	1000	1000
2962513	-	186	gene_antisense	1000	1000	1000	1000
2964335	+	362	gap_sense	739	1000	1000	1000
2965368	-	307	gene_sense_leadless	1000	479	1000	1000
2966543	+	101	gene_sense_leadless	448	687	1000	1000
2968667	+	115	gene_antisense	1000	372	1000	930
2971495	-	97	gene_antisense	1000	1000	1000	1000
2975907	-	290	gap_sense	1000	565	1000	1000
2980921	+	502	gap_antisense	1000	1000	944	1000
2982575	+	884	gap_sense	1000	1000	1000	1000
2990716	+	473	gene_sense_leadless	1000	341	1000	1000
2992642	-	307	gap_sense	1000	1000	1000	1000
2995125	+	179	gene_sense_leadless	1000	52	888	1000
2996013	+	813	gap_sense	888	940	1000	1000
2999978	-	547	gene_sense_leadless	1000	1000	1000	1000
3005771	-	960	gap_sense	1000	1000	1000	1000
3013890	-	365	gene_sense	293	272	1000	1000
3016843	+	222	gap_sense	1000	98	874	1000
3017717	+	2232	gap_sense	1000	1000	1000	1000
3020309	+	527	gene_antisense	1000	1000	1000	1000
3021797	-	1770	gene_sense	1000	1000	1000	1000
3021867	+	240	gene_sense	1000	1000	1000	1000
3022443	+	4162	gap_sense	1000	1000	1000	1000
3024582	-	61	gene_sense	860	619	1000	1000
3027644	-	205	gene_antisense	274	1000	1000	1000
3027918	+	534	gene_sense	1000	1000	1000	1000
3030927	-	802	gap_sense	871	1000	1000	1000
3031798	+	1079	gene_sense_leadless	1000	1000	1000	1000
3038425	-	158	gene_sense	1000	450	975	1000
3039830	-	284	gap_sense	1000	1000	1000	955
3042528	-	450	gap_sense	1000	1000	1000	1000
3042926	+	142	gene_sense	1000	398	1000	1000
3046548	-	134	gap_sense	243	1000	1000	1000
3046791	+	161	gap_sense	1000	1000	1000	1000
3052015	-	214	gene_sense	1000	1000	1000	1000
3053243	+	617	gene_sense_leadless	1000	1000	1000	1000
3056029	+	250	gene_antisense	863	99	1000	1000
3058128	-	774	gap_sense	1000	443	1000	1000
3058571	-	1200	gap_sense	1000	1000	1000	1000
3061434	+	203	gene_antisense	1000	1000	1000	926
3067134	-	1377	gene_sense_leadless	1000	1000	1000	1000
3076455	-	164	gene_sense	1000	1000	1000	1000
3079675	+	219	gene_antisense	1000	1000	1000	844
3080519	-	201	gap_sense	1000	1000	844	1000
3085485	-	283	gene_sense	1000	708	1000	1000
3089049	-	168	gap_sense	1000	1000	1000	1000
3092773	-	81	gap_sense	1000	1000	1000	1000
3093835	-	3843	gap_sense	1000	1000	1000	1000
3094889	-	134	gene_sense	1000	1000	1000	1000
3096969	+	372	gene_sense_leadless	1000	1000	1000	1000
3100520	-	32	gene_sense	1000	1000	1000	1000
3102172	-	394	gene_sense_leadless	1000	113	1000	1000
3103356	-	981	gene_sense	1000	1000	1000	1000
3104924	-	148	gap_sense	1000	1000	1000	1000
3107793	+	361	gene_sense	1000	119	1000	1000
3109645	+	141	gene_sense	1000	1000	1000	1000
3112822	+	207	gene_antisense	1000	816	1000	1000
3114125	-	129	gene_antisense	667	1000	1000	1000
3114792	+	126	gene_sense	1000	667	1000	1000
3115295	+	280	gene_sense	1000	1000	1000	1000
3123628	+	2896	gap_antisense	1000	1000	1000	1000
3123894	+	80	gene_antisense	266	1000	1000	1000
3133589	-	337	gap_sense	862	1000	1000	995
3134451	+	135	gene_antisense	1000	862	1000	1000
3135514	-	362	gap_sense	1000	1000	1000	1000
3144755	-	384	gene_sense	1000	1000	1000	1000
3146722	-	126	gene_sense	1000	1000	1000	1000
3148330	-	3497	gap_sense	1000	1000	1000	1000
3150077	-	1033	gap_sense	1000	1000	1000	1000
3153939	-	31	gene_sense	1000	702	1000	1000
3155881	-	337	gene_sense_leadless	1000	1000	1000	1000
3160561	-	260	gap_sense	1000	236	1000	1000
3162101	-	315	gap_sense	1000	1000	1000	1000
3166662	+	365	gap_sense	1000	1000	1000	1000
3173035	-	97	gap_sense	1000	992	1000	1000
3174027	-	404	gene_sense_leadless	1000	676	1000	992
3179384	-	71	gene_sense	1000	1000	1000	1000
3181911	-	326	gene_sense	1000	124	1000	1000
3183148	+	260	gene_sense_leadless	1000	127	1000	1000
3187681	+	1853	gene_sense	1000	1000	1000	1000
3189944	-	1138	gap_sense	1000	1000	1000	1000
3192398	-	292	gene_sense	1000	71	1000	1000
3193213	-	101	gap_sense	1000	1000	1000	1000
3200187	-	1235	gap_sense	1000	1000	1000	1000
3201922	-	77	gene_sense	1000	58	1000	1000
3204300	-	393	gene_sense_leadless	1000	967	1000	1000
3205267	-	206	gap_sense	1000	167	1000	967
3211740	-	202	gene_sense	1000	484	1000	1000
3214504	+	2536	gap_sense	1000	100	1000	1000
3216578	-	64	gene_sense	1000	1000	1000	1000
3220052	-	114	gene_sense	1000	1000	1000	1000
3221692	-	604	gene_sense	1000	1000	1000	1000
3231301	-	488	gene_sense	1000	1000	1000	1000
3234149	-	183	gene_sense_leadless	1000	614	1000	1000
3237821	-	89	gap_sense	1000	688	1000	876
3241145	-	673	gene_sense	1000	860	1000	1000
3242005	-	1425	gap_sense	239	1000	1000	860
3242244	+	310	gene_sense	1000	239	1000	1000
3243378	+	3625	gap_sense	1000	1000	1000	1000
